,word,predicted_citedby
4988,deactivation,4.999849343010896
4989,deaf,-0.017937847239398508
4990,deal,0.0027359901871388814
4991,dealing,21.009291977355993
4992,dealumination,0.00498227925332273
4993,deamidation,32.332422291025864
4994,deaminase,0.01004704689679592
4995,deans,5.0009355721455755
4996,death,8.2712906405911
4997,deaths,0.5140236497892223
4998,deaw,2.004641270291634
4999,debasis,3.9933345925558665
5000,debilitating,4.994784416527278
5001,debinding,1.020063638563034
5002,debranching,3.501263189130989
5003,debris,1.002172641159543
5004,debt,1.2499023019212148
5005,decadal,11.007014750107526
5006,decade,8.25808250525201
5007,decades,2.9933206682695386
5008,decalcification,1.0069513793766767
5009,decamer,1.9854558368721271
5010,decamers,6.010494947804819
5011,decanoic,4.994041942832229
5012,decapod,-0.0007613508018629034
5013,decarbonization,6.999675405825912
5014,decarbonylation,1.0084420967928498
5015,decarboxylase,3.995308926777824
5016,decarboxylation,15.990544083170274
5017,decarboxylative,11.009586356651178
5018,decatromicini,2.9951347315964156
5019,decay,3.5017202695160434
5020,decaying,5.602484614657809
5021,decays,1.0135023156199168
5022,deceased,0.007597520674607949
5023,decellularized,2.663428802286138
5024,december,-0.00188001619796907
5025,decentralized,4.806180359867846
5026,deceptive,-0.003952581579825143
5027,dechlorinated,21.987793500690007
5028,dechlorophyllization,0.9872859203523934
5029,decide,0.006558925694090334
5030,deciding,2.003014273010699
5031,deciduous,9.597276659247122
5032,decipher,18.9829290649023
5033,deciphering,2.7101346987979826
5034,decision,4.6090213196738175
5035,decisions,4.550550481539624
5036,decisorios,3.005945034450157
5037,decks,7.0071479189792605
5038,declarative,38.998449143638425
5039,decline,6.635321578262239
5040,decliners,23.003187302366303
5041,declining,3.799714372641529
5042,declive,0.004011248572046711
5043,decne,15.008795530802315
5044,decoder,12.997435925558989
5045,decoders,0.9967178390660774
5046,decolonial,2.496675928616142
5047,decolonization,2.0088744930676494
5048,decolonize,1.9849692411767315
5049,decolonizing,5.002174052940688
5050,decolorization,11.005456284192379
5051,decolorizing,1.9885914607953623
5052,decommissioning,0.9979526147751692
5053,decompensation,0.0038412026233096697
5054,decomposed,-0.0018668366718497253
5055,decomposer,-0.027397142766364624
5056,decomposing,2.011666460821777
5057,decomposition,5.924839479688838
5058,decompositions,-0.010359679605311811
5059,decompression,5.443695074979725
5060,decongestant,7.0116060556218205
5061,decontamination,6.127326552474594
5062,deconvolution,0.9962253381506656
5063,decorated,9.499126067815423
5064,decoration,4.004093553717612
5065,decoy,5.010214888348845
5066,decrease,11.503650929325467
5067,decreased,4.60061013781509
5068,decreases,7.857043964847092
5069,decreasing,6.995989773410044
5070,decrecimiento,0.004011248572046711
5071,decriminalisation,1.0022597320278805
5072,decriminalization,11.00659763211431
5073,dedicated,7.983120462350769
5074,dedifferentiated,0.02529340500969468
5075,dedifferentiation,30.993171543632958
5076,deemed,-0.0035814942227396784
5077,deep,8.663036517324981
5078,deepankar,-0.0025610592140630217
5079,deeply,3.00366445128806
5080,deepwater,3.498217965999615
5081,deer,2.494351696795489
5082,defamatory,11.997656010393243
5083,defatted,10.428005075972633
5084,default,0.5071923385892276
5085,defecation,13.331567248559134
5086,defecography,0.006903557563989082
5087,defect,11.101391716062073
5088,defected,6.994102208700472
5089,defective,9.127184212134196
5090,defects,10.807399453870262
5091,defence,3.99962252722111
5092,defences,18.981635755778186
5093,defend,0.5016106211149385
5094,defense,17.57146699584489
5095,defenses,21.330767480093535
5096,defensin,16.997123001103244
5097,defensive,1.0024911046967464
5098,defensoras,0.000550292015841336
5099,deferasirox,-0.008959415479615984
5100,deference,6.997903957095335
5101,deferiprone,6.029613566677643
5102,deferred,8.99622950270041
5103,defibrillation,0.498803262732622
5104,defibrillators,0.9905129738057958
5105,deficiencies,3.002214254413577
5106,deficiency,3.9662508894263273
5107,deficient,12.385993756772537
5108,deficit,13.701789856194708
5109,deficits,12.996194683154197
5110,definable,-0.00935913533143129
5111,defined,9.098164638328551
5112,defines,2.009070156430756
5113,defining,8.430365355609315
5114,definition,3.999936184830021
5115,definitions,8.02261400107685
5116,deflection,0.004411528180590096
5117,deflector,30.01802656084399
5118,deforestation,0.001704592534903071
5119,deformable,5.995421792987816
5120,deformation,3.5638584520392826
5121,deformations,4.498928311046006
5122,deformed,1.9890616483250803
5123,deformity,2.340291977696739
5124,deformylating,-0.013406801122515688
5125,defrosting,0.017691385062075682
5126,degeneration,7.218983865715014
5127,degenerative,1.3658174157295349
5128,deglaciation,9.991654456726014
5129,deglutitive,2.9981857483804024
5130,deglycosylation,8.01017599807287
5131,degradable,13.502699602552555
5132,degradation,23.933514889499673
5133,degradations,8.458524647281251e-05
5134,degrade,8.007115984972689
5135,degraded,13.495142734746826
5136,degraders,12.012621999383914
5137,degrading,4.19364440163969
5138,degreasing,3.006437316996088
5139,degree,3.502321630112516
5140,degrees,2.9997040030466238
5141,degrowth,0.004011248572046711
5142,dehalogenation,15.014520250215629
5143,dehiscence,0.014546936990681658
5144,dehydration,9.962809669238386
5145,dehydroepiandrosterone,0.9940436458426625
5146,dehydrogenase,3.55463045468865
5147,dehydrogenation,9.44865755242403
5148,deiodinase,3.023479046997881
5149,deionized,5.5079974178770295
5150,del,3.0052264510270326
5151,delacourii,3.0180459552314396
5152,delaminate,-0.014398424532053866
5153,delaunay,-0.014271485173257048
5154,delay,2.8916249254137885
5155,delayed,3.186028122401414
5156,delaying,1.9946050577361845
5157,delays,13.498847610190866
5158,delegation,0.0046288061019286175
5159,delegitimize,-0.016525125647604
5160,deletion,7.803199461952279
5161,delhi,13.00498689448143
5162,deliberate,0.015003523402228325
5163,delicate,0.0028588462753553756
5164,delimitation,3.754560581184368
5165,delimitations,15.993762492588852
5166,delineate,4.0032658062295425
5167,delineation,4.661558136324244
5168,delinquents,0.010555410102302432
5169,delipidation,5.011931801805515
5170,delirium,6.28664895768683
5171,deliverable,2.003111569138884
5172,delivered,21.509435616706135
5173,delivering,12.002467510706943
5174,delivery,11.521007437616888
5175,delphi,3.793227430212133
5176,delta,7.754091638660499
5177,deltacoronavirus,7.750949261810921
5178,deltas,-0.010482509201686696
5179,dem,19.012507716886862
5180,demagnetization,2.9975100378351947
5181,demand,9.42817269260266
5182,demands,11.669816911456984
5183,demedicalisation,13.009888431632778
5184,dementia,5.363119970242087
5185,demethylase,1.984364180866537
5186,demineralized,0.347887989302766
5187,demise,6.008872970327793
5188,demister,-0.004685774927157382
5189,democracy,6.995315543539096
5190,democratic,4.002386453831442
5191,democratisation,1.5039475496381804
5192,demodex,0.00434232982594196
5193,demodicosis,-0.0005000922341267255
5194,demographic,3.1673153520107236
5195,demographics,6.004894717172284
5196,demolding,0.003802149651175313
5197,demolition,4.997985409409495
5198,demonstrated,7.330393204153499
5199,demonstrates,11.718187583628476
5200,demonstration,2.998361474747583
5201,den,27.98638672957773
5202,denaturation,3.494544890458388
5203,dendam,-0.006283843199749839
5204,dendrite,34.999805114749954
5205,dendrites,63.00373523620334
5206,dendritic,11.471651271275244
5207,dendrobii,3.9979022463088576
5208,dendrobium,7.456034651438728
5209,dendrocalamus,3.9959177206546634
5210,dendrofalconerol,6.000220440419572
5211,dendrophylliidae,0.019159526030383844
5212,denervation,0.9920781393538292
5213,dengan,1.0045820000862626
5214,dengue,7.68430614920806
5215,denitrification,14.996279414843825
5216,denitrogenation,-0.005566241238579295
5217,denmark,0.00043622685525335214
5218,denoising,10.009211538020246
5219,denote,1.0064445975891285
5220,dense,5.8614188369093725
5221,densified,0.009904901191706728
5222,densifiedwood,-0.004807464045734733
5223,densities,10.751568733665032
5224,densitometric,1.9891841899927734
5225,densitometry,17.49863115575334
5226,density,4.4022973327176285
5227,dental,4.689993389867074
5228,dentate,28.005863545899054
5229,denticity,6.008198075398223
5230,denticola,17.999067920346807
5231,denticulata,22.004093750755093
5232,dentifrices,2.331862106993969
5233,dentin,3.2122771581035545
5234,dentine,0.749405061963488
5235,dentinogenesis,10.003457241313551
5236,dentist,0.24858149630297754
5237,dentistry,3.5063913926373314
5238,dentists,2.28117768166164
5239,dentition,2.659100211255508
5240,dentofacial,3.011431931606129
5241,dentomaxillofacial,11.006355359252769
5242,denture,7.568513977923219
5243,dentures,3.01420756631477
5244,deodorant,0.00545209704257843
5245,deoiled,39.00257296389826
5246,deoxycholate,6.504080006675371
5247,deoxygenation,10.09143864625266
5248,department,4.9067741407049486
5249,departments,6.992645395631879
5250,dependence,5.045945154633231
5251,dependency,1.7988687689955882
5252,dependent,2.871605929805898
5253,depending,2.9967896138444026
5254,depends,7.006053730444847
5255,depictions,1.0166361415947378
5256,depigmenting,-0.005409410598439024
5257,depleted,2.492415046702316
5258,depletion,3.990365732220185
5259,deploying,1.0122540860646758
5260,deployment,0.99754183557517
5261,depolymerization,22.507864166610887
5262,deposit,12.995489886482726
5263,deposited,8.601627885567082
5264,deposition,13.930584549391392
5265,depositional,1.01217729028453
5266,depositions,3.995010241369773
5267,deposits,5.293017918287934
5268,depot,1.6724192729514218
5269,depressed,5.001127919910607
5270,depression,14.582268479151137
5271,depressive,10.448735984079256
5272,depressor,10.976944720581992
5273,depressurized,9.674002494821115
5274,deprivation,3.9990670090527507
5275,deprotection,1.0015714608173418
5276,deproteinization,2.9822369909618676
5277,deproteinized,4.002760016100116
5278,deproteinizing,1.0080378313807508
5279,depsidone,7.999093085473493
5280,depsidones,24.00263509064435
5281,depsipeptide,-0.015807888086072808
5282,depth,5.464433245423214
5283,depthwise,7.996755876429325
5284,der,7.828461338139306
5285,derangement,3.009911152884987
5286,derangements,0.011819066735437644
5287,derivation,-0.009515004539213834
5288,derivative,7.522047445853869
5289,derivatives,6.042243965445438
5290,derivatized,10.660811675333596
5291,derive,3.007704958726345
5292,derived,7.765022161537957
5293,dermal,8.608142647013976
5294,dermatan,11.004272252543682
5295,dermatitis,6.212800066138461
5296,dermatologic,-0.010961787560232139
5297,dermatological,1.506953424538641
5298,dermatologists,8.503013836345056
5299,dermatology,0.01998678563381162
5300,dermatomyositis,5.011161258037692
5301,dermatophagoides,2.257490939547805
5302,dermis,0.9827689681550655
5303,dermogenys,2.5004975988246336
5304,dermoscopic,0.004053913888139249
5305,derris,4.499192087091931
5306,ders,0.011592386957534728
5307,des,3.9993449616758268
5308,desalination,-0.0019151430565669258
5309,desaturation,3.994986416629999
5310,descaling,-0.008430889663127772
5311,descendants,5.9953035882578956
5312,descending,11.00583542267405
5313,descent,4.002882609218158
5314,descolonizar,1.9849692411767315
5315,described,1.0003982550647255
5316,describing,0.005588425071939795
5317,description,4.7229260757452565
5318,descriptions,5.9495297687206445
5319,descriptive,0.32953324841102055
5320,descriptor,4.992552627918463
5321,descriptors,6.003063690860646
5322,desde,0.9998307257747463
5323,desensitization,8.010359667686531
5324,desert,15.499331780877966
5325,desertification,18.991579658373677
5326,desg,7.015377301382802
5327,desiccation,3.9983117502068133
5328,design,6.0884651562286765
5329,designation,-0.0077262767425629875
5330,designed,5.5740569191026665
5331,designers,0.004109975959977419
5332,designing,8.716137482632506
5333,designs,4.753286084695273
5334,desipramine,11.99429645284329
5335,desirability,0.33065230923174954
5336,desirable,13.9994276309112
5337,desire,-0.008192847236497158
5338,desired,-0.011536926313720386
5339,deskilling,1.0081179175549728
5340,desktop,1.998680923055474
5341,desmopressin,1.02314504992043
5342,desmoxytes,23.004531060982984
5343,desolvation,80.97663357825002
5344,desorber,20.00217453791433
5345,desorption,10.699729836052189
5346,despite,15.598920333686419
5347,desprendimiento,3.0162827231033553
5348,destabilization,11.99228567992575
5349,destabilizes,13.98862719832907
5350,destination,1.1411065168775116
5351,destinations,4.010810647822675
5352,destiny,-0.0024391121276181593
5353,destruction,0.9925326926121194
5354,destructive,1.9909612218191928
5355,desulfurization,7.003541607419262
5356,desynchronization,-0.012492890780848143
5357,detachable,6.593498922237049
5358,detachment,7.171191051043476
5359,detachments,4.016329026101015
5360,detailed,8.67154742334001
5361,details,0.5011369917618929
5362,detect,4.893815394132406
5363,detectability,0.012032359624706501
5364,detectable,1.7504623575739129
5365,detected,5.501281885300356
5366,detecting,7.833959212348744
5367,detection,11.675864292274474
5368,detections,9.009111506155318
5369,detector,2.7116071202778813
5370,detectors,27.99904497645236
5371,detects,3.997854149720334
5372,detention,6.007937373875766
5373,detergency,5.593272817786344
5374,detergent,1.4950607040418635
5375,deteriorated,0.9924952536362364
5376,deteriorates,-0.0283354741482178
5377,deteriorating,20.998240069883877
5378,deterioration,7.508061943305526
5379,determinant,4.33527075489625
5380,determinants,4.811044411811966
5381,determination,9.928736895329354
5382,determinations,10.327653446053125
5383,determine,5.4010848901894
5384,determined,9.995458974800442
5385,determines,7.498186796032265
5386,determining,3.2498792549170026
5387,deterministic,-0.003901716231073493
5388,deterring,2.011436034103074
5389,deterritorialization,2.0008518133508346
5390,detoxification,5.999279174050045
5391,detrimental,2.9848851928463755
5392,detrital,4.988267840702417
5393,detrusor,14.005408683529508
5394,deuteride,1.9977178394629789
5395,devaluing,1.0081179175549728
5396,devastating,7.4950854027550395
5397,develop,2.0018274312109208
5398,developed,10.130684951958893
5399,developement,1.987589679369485
5400,developer,1.3336073470410252
5401,developing,3.926270792954609
5402,development,5.36524103620784
5403,developmental,1.4904813324686883
5404,developments,24.82583535059126
5405,devi,2.004444597588046
5406,deviance,0.005663790499221832
5407,deviant,1.5074918937661348
5408,deviation,4.665419782250544
5409,device,13.703262472939608
5410,devices,11.38549144780079
5411,devise,1.497498398940305
5412,devolatilization,6.325694546820198
5413,devotion,5.9968829816216065
5414,devulcanization,22.99928425217162
5415,dewetting,5.010961110548184
5416,dexamethasone,12.90881143938414
5417,dexmedetomidine,2.5035819008289515
5418,dexterity,-0.013839784759074547
5419,dextral,7.989016772461056
5420,dextran,22.889945293955105
5421,dextranase,2.9772775729292587
5422,dextrin,25.00270735533179
5423,dextrose,0.005962586134958296
5424,dfma,2.987021918476689
5425,dfmc,-0.01934679309142595
5426,dft,7.044206545796803
5427,dgeba,2.020811047723633
5428,dhaka,-0.012163357007249687
5429,dhamma,0.00043884612477285145
5430,di,0.9948872103208384
5431,diabetes,8.354560014231113
5432,diabetic,4.750948499341903
5433,diabetics,1.9902604895499518
5434,diacetylene,41.006709338954636
5435,diachronic,0.4988037816564663
5436,diacrylate,0.5001376684671488
5437,diafiltration,1.9994289225103934
5438,diagenetic,35.99735644394591
5439,diagnose,1.858072315797146
5440,diagnosed,4.467984430183089
5441,diagnoses,10.999365629994895
5442,diagnosing,30.63201908197077
5443,diagnosis,6.40090976990199
5444,diagnostic,6.114845980350362
5445,diagnostically,0.0035800008978874587
5446,diagnostics,1.2282376183084753
5447,diagnostique,11.994504297007595
5448,diagram,2.8732965937664923
5449,diagrams,1.6696063478536
5450,dialdehyde,45.01526297466211
5451,dialog,1.9944661103430885
5452,dialogic,0.00627573178783436
5453,dialogs,0.9916328875962535
5454,dialogue,0.010054734819310518
5455,dialyse,-0.005355657958903137
5456,dialysis,5.976413331937077
5457,dialyzer,2.248337757430296
5458,diamane,1.0129234024844358
5459,diameter,7.376679457868468
5460,diamine,8.28798012829002
5461,diaminodihydrotriazine,12.005273792907058
5462,diaminotetraphenylporphyrins,9.997947877619811
5463,diamond,11.856653384937832
5464,diamondized,31.993730764762933
5465,diamondoid,4.001907904602479
5466,dianthum,1.01138697819351
5467,diaoyu,0.01963615780967487
5468,diaper,1.4989277454817596
5469,diaphragm,5.500617274490862
5470,diaphragmatic,-0.0015055815737685663
5471,diaporthe,4.993568529457608
5472,diarrhea,8.083539105825489
5473,diarrheic,2.0005433315436623
5474,diarrhoea,2.503468440740358
5475,diary,1.0042667981399696
5476,diasporas,0.9990343843558982
5477,diasporic,0.00627573178783436
5478,diastereomeric,1.0169209170842954
5479,diastolic,0.9769930753535085
5480,diatom,34.01272097618076
5481,diatomaceous,3.4945952552388384
5482,diatomite,0.0098475082824514
5483,diazonium,3.511034404810797
5484,dibenzothiazole,3.00590179611763
5485,diborides,1.0058999175846388
5486,dibromopinocembrin,13.997648450305185
5487,dibromopinostrobin,13.997648450305185
5488,dibutyl,5.990801541033026
5489,dicarbonate,3.6588602423483487
5490,dicarboxylic,0.9889611080996623
5491,dicationic,2.0248665991786403
5492,dice,-0.016780591117253607
5493,dichalcogenide,2.000413591167632
5494,dichalcoginides,3.9892646751421346
5495,dicharax,5.000345444910398
5496,dichlorocarbene,0.9906466066628106
5497,dichlorvos,3.9963377624845204
5498,dichotic,7.009741306825791
5499,dichotomy,0.005721307792850183
5500,diclofenac,41.17056966213618
5501,dicloxacillin,14.002551681919957
5502,did,4.4290089356839335
5503,didymochlaenaceae,-0.006617172054664167
5504,die,1.3415837108475763
5505,dielectric,4.677390513681441
5506,dielectrics,1.9963574676605909
5507,dielectrophoresis,9.49765304667734
5508,dielectrophoretic,0.6727234865468917
5509,diels,9.01642617152941
5510,diene,0.013240774138804312
5511,dienes,6.008244031485194
5512,diesel,10.320133444740224
5513,diet,6.971614680568082
5514,dietary,4.907335972280363
5515,diethyl,14.649001990755206
5516,diethylpyrocarbonate,6.998604459329512
5517,diethylstilbestrol,7.987795543261829
5518,diets,23.007667740437757
5519,differ,3.0071925616163626
5520,difference,7.769935071452462
5521,differences,13.051035119210505
5522,different,7.623445541544688
5523,differential,5.0712377652427625
5524,differentially,10.673024818968253
5525,differentiate,4.5522942232548615
5526,differentiated,1.499580192355177
5527,differentiates,8.503543827630331
5528,differentiating,2.8063191266394414
5529,differentiation,6.819260381475989
5530,differently,9.006794794654018
5531,differing,25.002548856394363
5532,differs,2.0014158048017947
5533,difficile,12.99710658483728
5534,difficult,1.0003923261584153
5535,difficulties,1.6651237463300248
5536,difficulty,1.6603294784415574
5537,diffractaic,0.9988320228014302
5538,diffraction,7.253812782693357
5539,diffuse,9.727951555674737
5540,diffusers,9.998126912971497
5541,diffusion,5.080151779569621
5542,diffusivities,13.498897282217305
5543,diffusivity,3.006515180719303
5544,digester,3.010337059782838
5545,digestibility,10.334038634875393
5546,digestible,2.9991646176503686
5547,digesting,2.994324207743629
5548,digestion,9.818906324513797
5549,digestive,1.462175556283546
5550,digit,4.499292913094433
5551,digital,7.176241610483208
5552,digitalization,3.663967549015807
5553,digitally,0.49874103101021916
5554,digiti,3.00562386345047
5555,digitorum,-0.0075030755369240865
5556,diglutarate,34.00223883015212
5557,diglutaric,34.59327684746613
5558,digraph,1.0153827166325335
5559,dihydroartemisinin,0.4982166146919358
5560,dihydrofolate,12.005273792907058
5561,dihydroisocoumarin,3.0019303317898114
5562,dihydrophenanthrene,3.9996356464966243
5563,dihydrophenanthrenes,20.007699279644424
5564,dihydropyridine,0.9773229293054548
5565,dihydroquinoline,1.9866693666857351
5566,dihydrotetrazolopyrimidine,-0.0025750651086280385
5567,dihydroxyacetone,6.0084462314505735
5568,diimide,1.9938398824659167
5569,diisopropylamine,0.9947185840268205
5570,dijet,0.003947139610406936
5571,dikapsulkan,1.0045820000862626
5572,dikultur,0.9988876206204704
5573,dilatation,8.495992374720661
5574,dilatatum,10.000759913602478
5575,dilated,3.3355653508471335
5576,dilation,16.98718392048603
5577,dilemma,6.003159566143882
5578,dili,-0.00494833887089996
5579,diltiazem,1.9832101925777383
5580,diluents,0.9969958326330222
5581,dilute,13.001187031503942
5582,diluted,0.49593354343860163
5583,dilution,0.9960896941455566
5584,dilutional,0.006678794362724005
5585,dimension,9.995657808214219
5586,dimensional,7.544776310134731
5587,dimensionality,24.99870342556015
5588,dimensioning,-0.00798804666364461
5589,dimensions,7.07720385812844
5590,dimer,5.334497946138637
5591,dimeric,7.499646025564363
5592,dimerization,2.0047044198799404
5593,dimers,4.859780042440292
5594,dimethyl,13.207670408136533
5595,dimethylarginine,0.5032629140797873
5596,dimethylolpropionic,6.007460049652952
5597,dimethylsulfoniopropionate,34.01272097618076
5598,dimidiatum,-0.013483092075299297
5599,diminishes,18.006621106703776
5600,diminishing,34.012024909153794
5601,diminuta,0.002884717527727787
5602,dimitra,78.00192492950355
5603,dimorphism,2.000686340167785
5604,din,0.005691145424506772
5605,dindaeng,0.009717823655211788
5606,dined,5.000124394119975
5607,dining,5.000124394119975
5608,dinosaur,28.98749446199074
5609,dinuclear,3.0016576352711164
5610,dinucleotide,14.012638038079745
5611,diode,0.7449721763773081
5612,diol,11.502154016026513
5613,diols,9.000598292967045
5614,diophantine,0.010968394646187818
5615,diorygma,1.659304400741035
5616,diorygmones,1.9897287892133662
5617,diospyros,0.004765073338949932
5618,dioxane,5.995110914092683
5619,dioxazolones,7.998390836078382
5620,dioxide,12.65943498518665
5621,dioxides,3.024303895723879
5622,dioxybracon,0.0008850809832985362
5623,dioxygen,10.000600845778198
5624,dip,2.500844842793672
5625,dipanjan,0.00928649637703316
5626,dipentylammonium,21.014816125957417
5627,dipeptidase,5.984942800740139
5628,dipeptidyl,6.0045929918692345
5629,diphenylethers,24.00263509064435
5630,diphtheria,5.991335507701749
5631,dipicolylamino,14.974819579550246
5632,diplazium,0.4989388995469124
5633,diplectrona,-0.016185567473144147
5634,diplegic,3.7503505368546586
5635,diplocyclos,34.01093436120898
5636,diplopia,0.5126768576013667
5637,diplotricha,3.0026459013575106
5638,dipole,5.005820542064416
5639,dipropionate,3.997565214678552
5640,dipstick,11.009377451408287
5641,dipterocarp,2.005476428722554
5642,dirac,-0.01608365749379459
5643,direct,8.151127179007203
5644,directed,13.201040430802868
5645,directing,0.0010585636537676635
5646,direction,7.8018640748391705
5647,directional,3.499550447943838
5648,directions,1.25102996351076
5649,directly,20.599809931473203
5650,director,2.0089872840212237
5651,directors,11.836555896932149
5652,dirichlet,0.0022280609892639802
5653,dirigida,8.00355699519326
5654,dirofilaria,1.4986129589066355
5655,dirrhopinae,0.005890635848167847
5656,dirus,10.005530126330132
5657,disabilities,1.8179907454946274
5658,disability,5.753563737751652
5659,disabled,2.995004026236989
5660,disagreement,-0.00627349080696149
5661,disappearance,-0.005939546518741068
5662,disappearing,5.016344898022528
5663,disaster,8.601174849913487
5664,disasters,16.997984175386623
5665,disastrous,3.012310819028917
5666,disc,2.7329066764474192
5667,discarded,1.7514641669423274
5668,discectomy,5.997490394100836
5669,discharge,10.675056771382216
5670,discharged,0.9975329665333597
5671,discharges,9.014784589437381
5672,dischidia,0.993439643988733
5673,discipline,0.9888134173488279
5674,disciplines,-0.003380918998995952
5675,disclose,8.511570340333453
5676,disclosure,2.9939406028132183
5677,disclosures,5.334619971618184
5678,discogan,-0.011536926313720386
5679,discoid,6.006666602320314
5680,discoloration,0.01684366329122966
5681,discomfort,9.998747376386145
5682,discontinuation,10.669677774459837
5683,discontinuing,10.011654997810414
5684,discontinuity,0.002116052272505442
5685,discordance,0.0033850253246363593
5686,discordant,11.00294151589129
5687,discount,0.9979417647592932
5688,discounted,7.998946088884086
5689,discourage,0.9994064352141105
5690,discouraging,4.011559555166674
5691,discourse,1.4450516124927122
5692,discourses,13.001182278320044
5693,discover,-0.006842681679646745
5694,discovered,6.491981472841477
5695,discoveries,-0.012586489341348539
5696,discovering,7.0079026991293
5697,discovery,5.176453228448405
5698,discrepancies,0.013420058617132469
5699,discrepancy,1.0081642818133005
5700,discrete,5.1856600402967015
5701,discretization,0.029275093503368765
5702,discriminant,12.007888709825068
5703,discriminate,13.0003932495456
5704,discriminating,6.992724887661419
5705,discrimination,2.891113330607873
5706,discriminative,7.999021937806607
5707,discriminatory,1.0010248636976264
5708,discursive,0.5097423821642089
5709,discuss,-0.01477305661327577
5710,discussing,7.980830005154011
5711,discussion,7.056142204325248
5712,disease,7.805628071582172
5713,diseased,5.281979269562977
5714,diseaseerken,0.9923525933881585
5715,diseases,8.724859643400947
5716,disenchanting,0.003433273000180037
5717,disengagement,1.9966083013921478
5718,disequilibrium,9.99065637436146
5719,disfigurement,1.0055613310201217
5720,disfluencies,-0.009893580861202622
5721,dish,5.0223128360617615
5722,dishes,-0.00899314218865399
5723,dishonest,1.9973982934528927
5724,disilicate,2.1674556872980504
5725,disilicide,1.987133541093396
5726,disinfectant,1.9806147158583194
5727,disinfectants,8.99925197543865
5728,disinfection,17.39599214523485
5729,disinfector,1.9990323759228197
5730,disinsertion,0.99130370867557
5731,disintegration,1.0134143142427021
5732,disjoint,-0.002657134079850465
5733,disk,2.872735070890209
5734,disks,5.006996173380426
5735,disliked,1.9862931097296652
5736,dislocations,2.0196865825146126
5737,dismantling,4.1096161136932965
5738,dismutase,0.011466256454147228
5739,disodium,9.009514249715668
5740,disonancia,8.01139258643424
5741,disoproxil,5.677455691083573
5742,disorder,14.640339072773651
5743,disordered,5.494308561403834
5744,disorders,9.208337547163671
5745,dispar,4.0013069366275555
5746,disparities,6.003340481973328
5747,disparity,3.6777172530685287
5748,dispatch,2.002400579436184
5749,dispatchable,0.9907946195631148
5750,dispatching,10.000706747472922
5751,dispelling,4.009078885945373
5752,dispensable,0.9891714840908747
5753,dispensing,-0.018546196951152893
5754,dispersal,9.01479792589038
5755,dispersant,6.501550033440612
5756,dispersants,5.000287814174978
5757,dispersed,22.1420835459964
5758,dispersing,12.003204161105549
5759,dispersion,4.909447028331704
5760,dispersive,25.657791096968094
5761,displace,16.005805788380417
5762,displaced,-0.018605170491024836
5763,displacement,4.05735868956785
5764,display,6.499450606732725
5765,displayed,0.0009936481823675791
5766,displaying,7.250639042013489
5767,disposable,24.49845341513632
5768,disposal,1.0012845470842844
5769,disposed,0.008194657572623498
5770,disposition,8.79565579237291
5771,dispute,0.007092128377252038
5772,disrupt,14.495886852263526
5773,disrupted,6.499538060460344
5774,disrupting,23.259175232906813
5775,disruption,6.3549500490194095
5776,disruptions,1.500250026055884
5777,disruptive,0.0008811902274015182
5778,dissatisfaction,14.662338731234739
5779,dissecting,10.197149686208164
5780,dissection,9.88661838829872
5781,dissections,4.500142980422087
5782,disseminated,1.5669010282140896
5783,dissemination,13.406782361592676
5784,dissertation,0.994217097193097
5785,dissimilar,2.005170772555875
5786,dissimilatory,17.00977721208138
5787,dissipation,4.750453334472562
5788,dissociation,11.255430133217013
5789,dissociations,20.983860531680367
5790,dissociative,-0.0028179156911782854
5791,dissociatively,2.9998507308781033
5792,dissolution,40.85517696366151
5793,dissolvable,3.743671818827783
5794,dissolved,13.077505700069521
5795,dissolving,3.7455627347115086
5796,distal,6.0014314963055755
5797,distance,4.233499000894852
5798,distances,0.001047510235171245
5799,distancing,-0.000955163948741955
5800,distant,4.489202650305952
5801,distemper,11.754210619628982
5802,distending,1.3351587618973741
5803,distention,6.015270094100924
5804,distilbert,0.9880600902633034
5805,distillate,5.42760371651383
5806,distillation,3.695396719497615
5807,distillery,-0.00826192183890484
5808,distinct,5.787650165545641
5809,distinctions,-0.011808900031653025
5810,distinctive,9.602156575955652
5811,distinguish,3.006974489724808
5812,distinguishing,4.260352941596473
5813,distortion,2.257137490068832
5814,distortions,2.6040687300896677
5815,distraction,0.003108809664805534
5816,distress,3.156254719655081
5817,distributed,7.237314854198336
5818,distribution,5.230884855034853
5819,distributions,3.9996984242161835
5820,distributive,0.9780241174800679
5821,district,2.02420653533187
5822,districts,9.994294965508026
5823,disturbance,1.754140515954429
5824,disturbances,8.400990638293601
5825,disuccinate,23.99754710006719
5826,disulfide,1.980581424945047
5827,ditellurides,3.4988912177741778
5828,diterpene,6.986225386376962
5829,diterpenes,3.3238913615896144
5830,diterpenoid,8.996538594250342
5831,diterpenoids,7.003485329852996
5832,dithiocarbamate,0.9683945600715056
5833,dititanate,3.991369496382511
5834,diuron,15.996234276014293
5835,divalent,-0.008938811831091797
5836,divaricata,0.9851528635850535
5837,divergence,7.999386476586434
5838,divergent,7.243941541528211
5839,divers,1.981777074779533
5840,diverse,5.000638464167819
5841,diversidad,3.005945034450157
5842,diversification,4.003780626120103
5843,diversifying,14.01224466969985
5844,diversity,4.783190477249182
5845,diverted,1.998251254564785
5846,dividend,0.5938958643507484
